File,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceVariablePrivate,CountDeclMethod,CountInput,CountLine,CountOutput,Cyclomatic,MaxInheritanceTree,MaxNesting,Churn,ChurnTotal,Unique,Crashes,Security
parser/html/nsHtml5ElementName.cpp,0,0,3566,0,5,0,0,226,747,0,0,7,4801,4,143,0
security/nss/lib/util/secitem.c,27,0,932,0,93,0,0,86,88,0,0,0,0,0,143,0
dom/file/MultipartBlobImpl.cpp,26,0,811,0,70,0,0,111,32,0,0,8,29,6,142,0
intl/icu/source/common/uinit.cpp,0,0,109,0,3,0,0,5,9,0,0,0,0,0,142,0
intl/icu/source/i18n/decfmtst.cpp,5,0,387,0,17,0,0,53,63,0,0,0,0,0,142,0
ipc/glue/Transport_win.cpp,6,0,224,0,14,0,0,26,13,0,0,0,0,0,142,0
layout/style/ServoStyleContext.h,4,0,353,0,14,0,0,27,15,0,0,29,477,7,142,0
js/src/jit/shared/IonAssemblerBufferWithConstantPools.h,39,1,2767,0,110,24,13,267,246,58,1,2,26,2,141,0
js/src/vm/Time.cpp,8,0,690,0,14,0,0,34,45,0,0,1,16,1,141,0
security/sandbox/chromium/sandbox/win/src/filesystem_policy.cc,13,0,828,0,53,0,0,75,91,0,0,0,0,0,141,0
dom/html/HTMLFrameElement.cpp,4,0,204,0,12,0,0,13,14,0,0,0,0,0,140,0
gfx/2d/FilterNodeD2D1.cpp,41,0,2134,0,317,0,0,229,280,0,0,1,2,1,140,0
gfx/harfbuzz/src/hb-ot-layout-gsub-table.hh,115,5,3651,0,261,0,213,585,564,107,5,1,7,1,140,0
netwerk/sctp/src/netinet/sctp_asconf.c,75,0,6654,0,255,0,0,383,443,0,0,0,0,0,140,0
toolkit/crashreporter/breakpad-client/mac/handler/minidump_generator.cc,50,0,2681,0,113,0,0,291,126,0,0,0,0,0,140,0
xpcom/build/nsWindowsDllInterceptor.h,50,0,3868,0,119,12,4,109,151,25,0,4,69,4,140,0
gfx/2d/DrawTargetWrapAndRecord.cpp,23,3,1559,0,95,0,32,361,340,33,3,4,779,2,139,0
gfx/angle/src/libANGLE/renderer/d3d/FramebufferD3D.cpp,19,0,715,0,56,0,0,142,67,0,0,0,0,0,139,0
js/src/jit/IonTypes.h,10,1,1554,0,168,42,1,103,397,23,1,6,37,4,139,0
js/src/jit/shared/BaselineCompiler-shared.cpp,2,0,273,0,6,0,0,59,23,0,0,0,0,0,139,0
js/src/vm/Scope.h,41,42,4224,23,197,35,135,353,506,214,26,5,137,3,139,0
toolkit/system/windowsproxy/ProxyUtils.cpp,13,0,337,0,27,0,0,38,34,0,0,4,8,4,139,0
gfx/cairo/libpixman/src/pixman-solid-fill.c,2,0,103,0,4,0,0,16,17,0,0,0,0,0,138,0
gfx/skia/skia/src/core/SkEdge.cpp,38,0,943,0,80,0,0,119,91,0,0,0,0,0,138,0
ipc/chromium/src/third_party/libevent/epoll.c,0,0,540,0,0,0,0,0,0,0,0,0,0,0,138,0
layout/style/nsCSSAnonBoxes.cpp,4,0,114,0,6,0,0,11,19,0,0,1,8,1,138,0
media/webrtc/trunk/webrtc/voice_engine/voe_network_impl.cc,6,0,196,0,30,0,0,73,28,0,0,1,10,1,138,0
dom/media/ipc/VideoDecoderManagerChild.cpp,14,0,501,0,32,0,3,76,27,2,0,10,248,6,137,0
modules/libpref/prefread.cpp,16,0,1149,0,114,0,0,45,62,0,0,1,8,1,137,0
netwerk/cookie/CookieServiceParent.cpp,12,0,498,0,28,0,0,101,42,0,0,5,136,3,137,0
security/nss/lib/softoken/sdb.c,56,0,3847,0,266,0,5,315,274,0,0,3,216,1,137,0
dom/media/GraphDriver.h,11,9,1491,4,23,22,40,38,34,98,8,12,66,7,136,0
modules/fdlibm/src/s_tanh.cpp,6,0,112,0,9,0,0,4,8,0,0,0,0,0,136,0
storage/Variant.h,24,5,1063,2,53,0,41,75,57,68,3,0,0,0,136,0
xpcom/base/Logging.cpp,18,0,1099,0,52,2,2,75,55,19,0,1,15,1,136,0
dom/base/DirectionalityUtils.cpp,65,0,1997,0,129,2,9,252,164,19,0,8,104,6,135,1
dom/base/nsSyncLoadService.cpp,34,2,940,0,87,0,16,126,75,21,5,1,8,1,135,0
js/xpconnect/loader/ChromeScriptLoader.cpp,20,2,708,0,63,8,12,147,80,12,2,6,74,3,135,0
xpcom/threads/Monitor.h,0,0,294,0,17,4,5,35,31,28,0,1,8,1,135,0
dom/canvas/WebGLObjectModel.h,10,3,745,18,42,3,4,76,89,51,2,0,0,0,134,0
dom/media/MediaShutdownManager.cpp,11,0,327,0,28,0,0,83,32,0,0,2,32,1,134,0
dom/media/MediaTimer.cpp,6,0,335,0,21,0,0,97,64,0,0,7,62,4,134,0
dom/media/webrtc/MediaEngine.h,19,6,1119,10,55,0,25,115,106,49,6,5,23,4,134,0
layout/style/nsROCSSPrimitiveValue.cpp,36,0,1362,0,186,0,0,183,100,0,0,0,0,0,134,0
js/src/frontend/ParseContext.h,23,9,2422,4,81,22,61,221,220,85,6,1,689,1,133,0
js/src/jit/x86-shared/MacroAssembler-x86-shared-inl.h,15,0,2358,0,181,0,0,331,473,0,0,2,12,2,133,0
parser/html/nsHtml5AttributeName.cpp,0,0,5139,0,14,0,0,537,1600,0,0,4,1145,3,133,0
parser/html/nsHtml5SpeculativeLoad.cpp,5,0,190,0,21,0,0,25,12,0,0,15,113,9,133,0
dom/base/nsAttrName.h,12,0,561,0,41,1,3,80,146,30,0,1,4,1,132,0
dom/cache/CacheStreamControlParent.cpp,6,0,353,0,20,0,0,40,12,0,0,6,138,2,132,1
dom/media/webrtc/MediaEngineCameraVideoSource.cpp,15,0,761,0,48,0,0,74,81,0,0,4,16,4,132,1
dom/network/TCPSocketChild.cpp,12,0,476,0,45,0,0,112,86,0,0,1,14,1,132,0
dom/media/gmp/GMPVideoDecoderParent.cpp,26,0,973,0,64,0,0,146,43,0,0,8,110,4,131,0
dom/media/systemservices/VideoEngine.cpp,6,0,329,0,23,0,0,52,46,0,0,3,40,2,131,0
extensions/spellcheck/hunspell/src/hunspell.cxx,83,0,5377,0,410,10,9,458,385,41,0,0,0,0,131,0
gfx/2d/DrawTargetDual.h,0,1,492,0,21,1,29,34,49,36,1,0,0,0,131,0
ipc/glue/ScopedXREEmbed.cpp,9,0,216,0,15,0,0,27,8,0,0,2,22,2,131,0
js/src/vm/AsyncIteration.cpp,17,0,1061,0,73,0,0,137,133,0,0,4,493,2,131,0
security/nss/lib/freebl/ctr.c,12,0,403,0,28,0,0,23,43,0,0,1,20,1,131,0
toolkit/components/protobuf/src/google/protobuf/extension_set.cc,97,0,3062,0,786,0,0,746,1110,1,0,0,0,0,131,0
xpfe/appshell/nsAppShellService.cpp,71,5,2021,0,220,7,14,234,115,36,7,10,67,4,131,0
js/xpconnect/wrappers/FilteringWrapper.cpp,18,0,602,0,47,0,0,84,92,0,0,2,12,2,130,0
media/webrtc/trunk/webrtc/base/task_queue_libevent.cc,16,2,653,0,58,7,7,166,72,9,2,5,347,3,130,0
netwerk/base/ProxyAutoConfig.cpp,41,1,1905,0,116,4,19,265,147,18,3,8,69,6,130,1
security/manager/ssl/nsClientAuthRemember.cpp,18,0,398,0,42,0,0,61,30,0,0,1,10,1,130,0
toolkit/components/printingui/ipc/nsPrintingProxy.cpp,22,0,489,0,77,0,0,80,33,0,0,0,0,0,130,0
xpcom/base/ClearOnShutdown.cpp,6,0,69,0,4,0,0,4,3,0,0,0,0,0,130,0
dom/html/HTMLBodyElement.cpp,21,0,683,0,71,0,0,62,43,0,0,5,136,4,129,0
dom/media/AudioSegment.h,31,3,1218,1,59,0,21,113,187,37,2,5,51,2,129,0
gfx/cairo/cairo/src/cairo-hash.c,26,0,842,0,65,0,2,42,117,0,0,0,0,0,129,0
gfx/skia/skia/src/gpu/effects/GrPorterDuffXferProcessor.cpp,52,12,1796,0,176,6,41,202,205,54,6,0,0,0,129,0
gfx/thebes/gfxDrawable.cpp,11,1,485,0,29,1,4,68,80,3,1,1,8,1,129,0
media/libopus/src/opus_decoder.c,30,0,1881,0,167,0,1,105,124,0,0,1,22,1,129,0
media/webrtc/signaling/src/media-conduit/WebrtcGmpVideoCodec.h,15,15,2204,0,47,38,96,103,94,76,8,6,43,3,129,0
netwerk/sctp/src/netinet/sctp_pcb.c,131,0,15499,0,617,0,0,998,924,0,0,0,0,0,129,0
tools/profiler/core/ProfileJSONWriter.cpp,7,0,215,0,13,0,0,60,26,0,0,0,0,0,129,0
xpcom/base/nsMemoryImpl.cpp,14,0,322,0,24,0,0,43,27,0,0,0,0,0,129,0
xpcom/ds/Tokenizer.cpp,28,0,1504,0,110,0,0,196,154,0,0,1,2,1,129,0
dom/file/ipc/IPCBlobInputStreamStorage.cpp,12,0,381,0,34,0,0,58,32,0,0,2,41,1,128,0
dom/ipc/FilePickerParent.cpp,22,0,580,0,53,0,0,124,59,0,0,5,35,2,128,0
gfx/thebes/gfxGDIFont.cpp,23,0,1150,0,75,0,0,150,116,0,0,1,22,1,128,0
ipc/glue/IOThreadChild.h,0,3,91,0,5,0,3,13,2,7,1,0,0,0,128,0
modules/libpref/nsPrefBranch.h,8,5,756,0,26,12,23,57,41,64,9,2,6,2,128,0
xpcom/base/nsISupportsUtils.h,3,0,172,0,6,0,0,7,596,0,0,0,0,0,128,0
accessible/generic/Accessible-inl.h,6,0,246,0,20,0,0,37,163,0,0,2,10,2,127,0
dom/ipc/ContentChild.h,0,2,1591,0,8,18,40,8,6,187,3,28,144,20,127,0
dom/network/TCPSocketParent.cpp,37,0,698,0,85,0,0,140,87,0,0,2,33,2,127,0
gfx/angle/src/libANGLE/renderer/d3d/d3d11/Clear11.cpp,17,0,1300,0,73,0,0,165,122,0,0,0,0,0,127,0
mfbt/Atomics.h,0,18,1010,13,46,0,17,96,105,53,13,0,0,0,127,0
mozglue/misc/TimeStamp_posix.cpp,6,0,496,0,21,0,0,22,22,0,0,1,2,1,127,0
xpcom/ds/nsProperties.cpp,12,0,172,0,29,0,0,45,20,0,0,2,19,1,127,0
dom/events/CustomEvent.cpp,15,0,268,0,38,0,0,68,48,0,0,1,2,1,126,0
dom/media/gmp/GMPParent.cpp,43,2,1795,0,116,0,3,262,111,2,1,12,120,4,126,0
dom/xhr/XMLHttpRequestString.cpp,5,0,550,0,38,2,6,72,52,12,0,0,0,0,126,0
js/src/jit/MacroAssembler.h,29,5,14811,2,165,31,132,283,645,2209,7,21,184,9,126,0
js/src/wasm/WasmBuiltins.cpp,27,0,1841,0,255,0,1,235,262,5,0,4,70,2,126,0
parser/html/nsHtml5String.cpp,12,0,392,0,33,0,0,76,13,0,0,3,426,2,126,0
rdf/base/nsRDFContentSink.cpp,76,4,3851,0,210,0,30,310,228,45,2,12,155,6,126,0
dom/script/ScriptLoadRequest.cpp,9,0,333,0,30,0,0,96,58,0,0,7,12,4,125,0
gfx/2d/FilterProcessingScalar.cpp,27,0,457,0,40,0,0,32,105,0,0,0,0,0,125,0
gfx/layers/protobuf/LayerScopePacket.pb.cc,288,0,12908,0,1378,0,0,2223,1081,1,0,0,0,0,125,0
third_party/aom/av1/encoder/x86/dct_intrin_sse2.c,35,0,7723,0,261,0,0,388,417,0,0,1,60,1,125,0
widget/android/AndroidBridge.h,8,2,858,0,33,10,20,71,72,80,3,4,31,3,125,0
gfx/layers/ipc/APZCTreeManagerChild.cpp,4,0,570,0,30,0,0,61,43,0,0,6,62,2,124,0
js/public/UbiNodeDominatorTree.h,23,0,1260,0,65,5,3,145,89,9,0,0,0,0,124,0
js/xpconnect/src/XPCMaps.cpp,17,0,652,0,51,0,0,131,82,0,0,1,6,1,124,1
layout/style/nsHTMLStyleSheet.cpp,42,2,1100,0,110,0,2,163,124,1,2,7,124,6,124,0
dom/media/systemservices/MediaTaskUtils.h,0,2,84,0,2,1,0,6,0,2,1,5,35,2,123,0
dom/webbrowserpersist/nsWebBrowserPersist.cpp,183,0,5517,0,663,0,13,694,274,4,0,15,168,9,123,0
dom/xslt/xpath/XPathExpression.h,0,1,132,0,3,4,9,6,12,7,1,0,0,0,123,0
gfx/gl/GLUploadHelpers.cpp,15,0,1074,0,47,0,0,45,96,0,0,1,4,1,123,0
gfx/skia/skia/src/core/SkBlitMask_D32.cpp,30,0,550,0,66,0,0,32,43,0,0,0,0,0,123,0
dom/media/DecoderTraits.cpp,12,0,627,0,44,0,0,71,22,0,0,33,553,8,121,0
gfx/thebes/gfxASurface.cpp,42,1,1111,0,99,0,9,104,90,6,1,0,0,0,121,0
js/src/vm/RegExpStatics.cpp,4,0,179,0,10,0,0,13,8,0,0,6,19,2,121,0
js/src/vm/RegExpStatics.h,15,0,1085,0,51,7,10,145,133,32,0,0,0,0,121,0
xpcom/reflect/xptcall/md/unix/xptcstubs_arm.cpp,6,0,306,0,21,0,0,23,5,0,0,0,0,0,121,0
gfx/skia/skia/src/core/SkLinearBitmapPipeline_tile.h,30,0,800,0,112,0,0,126,39,18,0,0,0,0,120,0
gfx/skia/skia/src/opts/SkOpts_sse41.cpp,0,0,33,0,1,0,0,6,7,0,0,0,0,0,120,0
intl/icu/source/i18n/digitlst.cpp,41,0,1876,0,132,0,0,215,356,0,0,0,0,0,120,0
js/src/builtin/ReflectParse.cpp,166,0,10110,0,692,16,28,839,1161,245,0,6,15,3,120,1
media/libopus/src/opus_multistream_decoder.c,20,0,984,0,77,0,1,48,78,0,0,1,5,1,120,0
media/libvpx/libvpx/vpx_dsp/intrapred.c,19,0,1309,0,102,0,0,88,326,0,0,0,0,0,120,0
netwerk/base/SimpleChannel.cpp,16,9,353,1,27,2,5,64,20,11,4,2,121,2,120,0
netwerk/base/SimpleChannel.h,0,1,182,1,7,3,4,15,20,7,1,1,2,1,120,0
third_party/aom/av1/encoder/x86/highbd_fwd_txfm_sse4.c,10,0,3781,0,55,0,0,100,92,0,0,1,18,1,120,0
toolkit/crashreporter/breakpad-client/linux/crash_generation/crash_generation_server.cc,18,0,596,0,48,0,0,68,38,0,0,0,0,0,120,0
dom/media/systemservices/MediaUtils.h,22,6,783,5,48,8,19,89,51,42,6,6,58,3,119,0
js/src/vm/TraceLogging.h,7,1,2092,0,40,5,31,42,58,81,1,1,2,1,119,0
layout/style/ServoArcTypeList.h,0,0,24,0,0,0,0,0,0,0,0,3,4,3,119,0
netwerk/sctp/src/netinet/sctp_bsd_addr.c,11,0,1531,0,50,0,0,36,89,0,0,0,0,0,119,0
gfx/cairo/cairo/src/cairo-clip.c,78,0,3066,0,274,0,0,314,569,0,0,0,0,0,118,0
gfx/vr/VRDisplayClient.cpp,4,0,246,0,19,0,0,37,25,0,0,1,3,1,118,0
ipc/chromium/src/third_party/libevent/buffer.c,276,0,6443,0,957,0,0,731,1324,0,0,0,0,0,118,0
security/nss/lib/ssl/sslnonce.c,23,0,911,0,66,0,0,102,153,0,0,0,0,0,118,0
dom/animation/Animation.h,9,4,2377,1,33,9,35,56,55,121,3,0,0,0,117,0
dom/media/gmp/GMPContentChild.cpp,9,0,327,0,26,0,0,57,33,0,0,2,42,2,117,0
gfx/layers/basic/BasicLayersImpl.cpp,18,0,513,0,31,0,0,83,80,0,0,0,0,0,117,0
js/src/jit/BaselineFrame.h,6,0,866,1,83,0,8,194,124,74,0,2,4,1,117,0
js/src/proxy/ScriptedProxyHandler.cpp,44,0,2775,0,227,0,0,332,130,0,0,10,420,5,117,0
layout/base/nsLayoutUtils.h,5,4,3577,0,40,3,11,82,58,15,2,27,282,16,117,0
mfbt/HashFunctions.cpp,2,0,61,0,3,0,0,3,2,0,0,0,0,0,117,0
dom/base/nsRange.h,6,6,1284,0,41,3,112,63,50,118,5,28,777,10,116,0
dom/media/platforms/agnostic/OpusDecoder.cpp,10,0,681,0,41,0,0,81,37,0,0,3,19,3,116,0
widget/nsClipboardProxy.cpp,16,0,313,0,46,0,0,66,25,0,0,0,0,0,116,1
dom/canvas/WebGLContextBuffers.cpp,25,0,990,0,83,0,0,87,88,0,0,1,2,1,115,0
dom/media/mediasource/ContainerParser.cpp,13,1,1383,0,41,4,9,96,66,5,1,6,134,4,115,0
dom/storage/Storage.cpp,8,2,279,0,27,3,1,71,55,2,1,4,36,3,115,0
gfx/angle/src/compiler/translator/IntermTraverse.cpp,42,0,1565,0,167,0,0,253,295,0,0,0,0,0,115,0
gfx/angle/src/libANGLE/renderer/d3d/d3d11/StateManager11.cpp,34,0,2177,0,179,0,0,225,187,0,0,0,0,0,115,0
image/DownscalingFilter.h,0,1,381,0,4,0,3,7,0,4,1,2,82,1,115,0
layout/forms/nsFileControlFrame.cpp,40,0,955,0,85,0,0,168,88,0,0,12,32,8,115,0
layout/painting/DisplayListClipState.h,11,2,985,2,32,4,20,31,87,30,2,0,0,0,115,0
security/nss/lib/base/item.c,5,0,282,0,13,0,0,13,40,0,0,0,0,0,115,0
dom/canvas/WebGLContextFramebufferOperations.cpp,17,0,431,0,41,0,0,40,32,0,0,0,0,0,114,0
dom/html/HTMLMediaElement.h,11,6,3315,4,64,13,59,79,53,252,10,30,283,13,114,0
gfx/2d/RecordedEvent.h,7,0,949,3,26,0,85,42,105,62,0,13,1240,4,114,0
js/ipc/WrapperAnswer.cpp,48,0,1540,0,173,0,0,382,216,0,0,0,0,0,114,0
media/webrtc/signaling/src/sdp/sipcc/sdp_attr_access.c,384,0,10542,0,694,0,0,986,2024,0,0,0,0,0,114,0
security/nss/lib/freebl/mpi/mpi.c,192,0,8530,0,723,0,0,573,1590,0,0,0,0,0,114,0
dom/base/nsTextFragment.cpp,26,0,907,0,76,0,0,76,45,0,0,4,145,3,113,0
gfx/2d/ScaledFontFontconfig.cpp,15,0,664,0,51,0,0,70,41,0,0,1,6,1,113,0
rdf/base/nsRDFService.cpp,86,9,3188,0,236,2,23,363,241,48,9,9,74,4,113,0
xpcom/io/nsDirectoryServiceUtils.h,2,0,44,0,2,0,0,6,53,0,0,0,0,0,113,0
dom/canvas/WebGLVertexArray.cpp,3,0,136,0,14,0,0,40,31,0,0,0,0,0,112,0
dom/media/platforms/PDMFactory.cpp,22,1,924,0,59,5,12,86,46,10,1,15,62,7,112,0
media/libcubeb/src/cubeb_utils_unix.h,0,0,218,0,5,1,1,15,5,7,0,0,0,0,112,0
security/nss/lib/dev/devslot.c,14,0,485,0,39,0,0,53,108,0,0,4,55,2,112,0
xpfe/components/windowds/nsWindowDataSource.cpp,44,0,924,0,124,0,0,138,76,0,0,3,20,2,112,0
gfx/layers/composite/AsyncCompositionManager.h,4,1,595,0,16,13,19,28,23,24,1,0,0,0,111,0
gfx/layers/ipc/LayerTransactionParent.h,0,3,456,0,11,14,20,20,11,53,3,4,21,2,111,0
mfbt/Compression.cpp,3,0,175,0,7,0,0,28,18,0,0,3,32,3,111,0
toolkit/components/perfmonitoring/nsPerformanceStats.cpp,67,4,2855,0,240,10,21,413,186,24,5,3,40,3,111,0
dom/media/MediaResource.h,26,1,1979,7,54,16,25,82,127,74,1,46,724,6,110,0
dom/performance/Performance.cpp,29,4,1106,0,93,3,4,219,89,7,2,22,251,10,110,0
gfx/2d/MacIOSurface.cpp,25,0,1176,0,109,0,0,190,189,0,0,3,114,2,110,0
js/src/jit/x86/MacroAssembler-x86.h,18,4,2868,0,201,0,50,509,522,209,1,5,110,4,110,0
layout/base/nsStyleSheetService.cpp,41,0,910,0,123,0,0,138,72,0,0,5,102,4,110,0
layout/svg/nsSVGMaskFrame.cpp,8,0,430,0,28,0,0,64,45,0,0,11,629,8,110,0
layout/svg/SVGTextFrame.cpp,223,7,12466,0,661,37,95,1358,888,120,3,33,655,11,110,0
netwerk/cache/nsDiskCacheMap.cpp,91,0,2749,0,286,0,0,396,204,0,0,7,206,4,110,0
dom/base/nsIContentInlines.h,6,0,246,0,21,0,0,46,23,0,0,5,47,4,109,0
gfx/skia/skia/src/core/SkRasterPipelineBlitter.cpp,30,1,850,0,70,14,10,107,102,9,1,0,0,0,109,0
gfx/skia/skia/src/pathops/SkPathOpsTSect.h,213,0,6614,0,583,28,29,546,572,124,0,0,0,0,109,0
js/src/jit/EdgeCaseAnalysis.cpp,6,0,79,0,8,0,0,19,6,0,0,0,0,0,109,0
layout/generic/nsLineLayout.h,14,0,4835,0,57,0,59,70,113,102,0,2,43,2,109,0
toolkit/components/printingui/win/nsPrintProgress.cpp,27,0,537,0,68,0,0,88,51,0,0,1,26,1,109,0
dom/plugins/base/nsPluginTags.cpp,39,0,1890,0,154,0,0,295,224,0,0,6,78,4,108,0
gfx/angle/src/libANGLE/Framebuffer.cpp,42,0,1781,0,189,0,0,230,114,0,0,1,4,1,108,0
layout/generic/FrameChildList.cpp,0,0,74,0,1,0,0,2,1,0,0,0,0,0,108,0
media/mtransport/nricemediastream.cpp,53,0,1151,0,127,0,0,117,160,0,0,5,19,3,108,0
netwerk/base/nsRequestObserverProxy.cpp,22,6,397,0,35,2,7,58,43,6,2,8,43,4,108,0
gfx/ipc/SharedDIBWin.cpp,6,0,252,0,17,0,0,51,37,0,0,0,0,0,107,0
layout/xul/nsScrollbarButtonFrame.cpp,20,0,552,0,51,0,0,63,40,0,0,1,8,1,107,0
parser/html/nsHtml5Module.cpp,13,1,248,0,27,1,6,52,31,6,1,0,0,0,107,0
xpcom/string/nsTStringObsolete.cpp,41,0,1374,0,154,0,0,83,112,0,0,5,549,5,107,0
dom/html/MediaDocument.cpp,38,0,804,0,81,0,0,127,80,0,0,11,189,6,106,0
dom/workers/ServiceWorkerClient.cpp,16,2,643,0,50,3,16,117,57,3,2,5,20,2,106,1
media/libyuv/libyuv/source/row_common.cc,99,0,4476,0,263,0,0,203,360,0,0,0,0,0,106,0
dom/media/webaudio/AudioBufferSourceNode.h,0,7,361,0,18,9,215,28,18,38,3,0,0,0,105,0
gfx/layers/ipc/CompositorManagerParent.cpp,9,0,488,0,23,0,0,68,21,0,0,20,486,4,105,0
gfx/thebes/gfxFcPlatformFontList.cpp,86,2,3906,0,290,0,0,485,236,2,2,22,351,9,105,0
ipc/chromium/src/third_party/libevent/select.c,0,0,346,0,0,0,0,0,0,0,0,0,0,0,105,0
layout/forms/nsProgressFrame.cpp,14,0,549,0,40,0,0,85,47,0,0,11,41,7,105,0
layout/xul/nsBoxLayout.cpp,6,0,162,0,21,0,0,29,53,0,0,0,0,0,105,0
dom/media/fmp4/MP4Decoder.cpp,3,0,222,0,8,0,0,14,6,0,0,33,331,7,104,0
gfx/angle/src/compiler/translator/ParseContext.cpp,183,0,8783,0,748,0,0,1094,826,0,0,0,0,0,104,0
gfx/cairo/cairo/src/cairo-quartz-font.c,24,0,1564,0,92,0,2,167,136,0,0,0,0,0,104,0
media/libyuv/libyuv/source/mjpeg_decoder.cc,0,0,576,0,0,0,0,0,0,0,0,0,0,0,104,0
mfbt/UniquePtrExtensions.h,0,0,77,0,3,0,0,3,8,1,0,0,0,0,104,0
security/manager/ssl/nsNSSCertHelper.cpp,81,0,4010,0,357,0,0,416,298,0,0,4,49,2,104,0
dom/base/ThirdPartyUtil.cpp,29,0,590,0,78,0,0,76,36,0,0,1,2,1,103,0
dom/html/HTMLTextAreaElement.cpp,81,0,4020,0,226,0,0,356,202,0,0,14,162,9,103,0
dom/workers/WorkerPrivate.h,14,11,4698,3,119,68,108,222,364,323,8,9,21,3,103,0
gfx/angle/src/libANGLE/renderer/d3d/ProgramD3D.cpp,105,7,4744,3,414,1,8,619,627,12,4,0,0,0,103,0
gfx/cairo/cairo/src/cairo-matrix.c,22,0,1584,0,76,0,0,102,527,0,0,0,0,0,103,0
gfx/skia/skia/src/core/SkBitmapFilter.h,21,6,513,6,36,2,5,49,58,22,6,0,0,0,103,0
security/nss/lib/ckfw/wrap.c,83,0,10665,0,1498,0,0,440,327,0,0,0,0,0,103,0
security/nss/lib/freebl/ec.c,22,0,2172,0,196,0,0,148,125,0,0,1,44,1,103,0
security/pkix/lib/pkixnss.cpp,5,0,405,0,137,0,0,27,166,0,0,0,0,0,103,0
toolkit/components/protobuf/src/google/protobuf/descriptor_database.cc,37,0,975,0,97,0,0,203,151,0,0,0,0,0,103,0
accessible/ipc/win/DocAccessibleChild.h,0,13,1079,12,31,6,35,42,100,57,13,7,51,5,102,0
caps/nsJSPrincipals.cpp,15,0,539,0,42,0,0,73,33,0,0,1,1,1,102,0
dom/canvas/WebGLContextGL.cpp,120,0,4812,0,472,4,2,446,411,2,0,7,98,5,102,0
gfx/cairo/cairo/src/cairo-cache.c,16,0,484,0,31,0,0,36,75,0,0,0,0,0,102,0
js/src/vm/GeckoProfiler.cpp,30,0,986,0,75,0,0,163,79,0,0,8,197,4,102,0
layout/base/nsFrameManager.h,7,2,1002,3,9,0,28,15,28,33,2,12,166,4,102,0
layout/generic/nsImageFrame.h,16,12,3010,1,23,15,121,42,38,116,6,13,88,7,102,0
layout/mathml/nsMathMLFrame.cpp,17,2,773,0,53,2,10,111,90,6,1,8,86,5,102,0
dom/base/nsStyleLinkElement.h,4,2,747,4,4,1,32,3,6,28,1,3,15,3,100,0
gfx/layers/basic/BasicPaintedLayer.h,12,1,487,0,14,0,21,24,21,11,2,1,8,1,100,0
ipc/chromium/src/third_party/libevent/http.c,275,0,9322,0,942,0,0,1144,1529,0,0,0,0,0,100,0
js/src/wasm/WasmStubs.cpp,35,0,2680,0,160,0,2,395,303,3,0,9,370,6,100,0
layout/generic/nsTextRunTransformations.h,12,2,899,2,12,0,52,23,28,25,2,2,6,2,100,0
media/libstagefright/binding/ResourceStream.cpp,6,0,118,0,9,0,0,22,13,0,0,0,0,0,100,0
xpcom/build/Omnijar.cpp,11,0,341,0,31,0,0,46,24,0,0,0,0,0,100,0
gfx/angle/src/libANGLE/renderer/d3d/d3d11/renderer11_utils.h,9,6,694,1,42,18,8,72,92,29,6,0,0,0,99,0
gfx/cairo/libpixman/src/pixman-combine-float.c,31,0,1790,0,304,0,0,300,926,0,0,0,0,0,99,0
gfx/layers/apz/src/FocusState.cpp,10,0,461,0,19,0,1,34,24,3,0,9,260,3,99,0
js/src/jit/x64/Trampoline-x64.cpp,11,0,2631,0,48,0,0,295,91,0,0,12,37,6,99,0
layout/generic/nsGridContainerFrame.cpp,249,2,15361,0,939,5,50,1313,1244,70,2,11,136,8,99,0
parser/html/nsHtml5DocumentBuilder.cpp,8,0,227,0,29,0,0,51,33,0,0,6,27,4,99,0
xpcom/ds/PLDHashTable.h,5,1,1866,97,22,15,12,41,171,74,1,5,108,3,99,0
editor/libeditor/TextEditRules.cpp,95,0,3246,0,445,0,0,409,148,0,0,24,276,6,98,0
gfx/angle/src/libANGLE/Caps.cpp,14,0,2236,0,76,0,0,504,335,0,0,0,0,0,98,0
ipc/chromium/src/base/object_watcher.cc,7,2,270,0,19,0,4,41,24,2,1,6,14,3,98,0
ipc/chromium/src/third_party/libevent/evrpc.c,86,0,2166,0,227,0,0,363,407,0,0,0,0,0,98,0
js/src/jit/arm/Trampoline-arm.cpp,12,0,2837,0,57,0,0,356,105,0,0,13,41,7,98,0
third_party/aom/aom_dsp/x86/loopfilter_avx2.c,0,0,1808,0,2,0,0,61,11,0,0,0,0,0,98,0
editor/libeditor/EditorUtils.cpp,27,0,432,0,52,0,0,59,22,0,0,1,21,1,97,0
gfx/gl/SkiaGLGlue.cpp,10,0,614,0,28,0,0,146,17,0,0,0,0,0,97,0
image/SurfacePipe.cpp,5,0,315,0,15,0,0,37,31,0,0,2,33,2,97,0
js/src/frontend/Parser.h,3,5,2050,1,34,29,35,83,88,230,4,15,884,7,97,0
media/webrtc/trunk/webrtc/base/scoped_ref_ptr.h,7,0,313,0,24,0,0,45,412,162,0,1,19,1,97,0
media/webrtc/trunk/webrtc/modules/video_capture/video_capture_factory.cc,0,0,42,0,3,0,0,6,11,0,0,2,32,1,97,0
